step	semantic_branch_name	runtime_name	env_name	should_we_do_it
UPDATE_DOCUMENTATION	release	ci	tst	False
UPDATE_DOCUMENTATION	release	ci	stg	False
UPDATE_DOCUMENTATION	release	ci	prd	False
UPDATE_DOCUMENTATION	cleanup	local	devops	False
UPDATE_DOCUMENTATION	cleanup	local	sbx	False
UPDATE_DOCUMENTATION	cleanup	local	tst	False
UPDATE_DOCUMENTATION	cleanup	local	stg	False
UPDATE_DOCUMENTATION	cleanup	local	prd	False
UPDATE_DOCUMENTATION	cleanup	ci	devops	False
UPDATE_DOCUMENTATION	cleanup	ci	sbx	False
UPDATE_DOCUMENTATION	cleanup	ci	tst	False
UPDATE_DOCUMENTATION	cleanup	ci	stg	False
UPDATE_DOCUMENTATION	cleanup	ci	prd	False
DEPLOY_CDK_STACK	main	local	devops	False
DEPLOY_CDK_STACK	main	local	sbx	False
DEPLOY_CDK_STACK	main	local	tst	False
DEPLOY_CDK_STACK	main	local	stg	False
DEPLOY_CDK_STACK	main	local	prd	False
DEPLOY_CDK_STACK	main	ci	devops	False
DEPLOY_CDK_STACK	main	ci	sbx	False
DEPLOY_CDK_STACK	main	ci	tst	False
DEPLOY_CDK_STACK	main	ci	stg	False
DEPLOY_CDK_STACK	main	ci	prd	False
DEPLOY_CDK_STACK	feature	local	devops	False
DEPLOY_CDK_STACK	feature	local	sbx	False
DEPLOY_CDK_STACK	feature	local	tst	False
DEPLOY_CDK_STACK	feature	local	stg	False
DEPLOY_CDK_STACK	feature	local	prd	False
DEPLOY_CDK_STACK	feature	ci	devops	False
DEPLOY_CDK_STACK	feature	ci	sbx	False
DEPLOY_CDK_STACK	feature	ci	tst	False
DEPLOY_CDK_STACK	feature	ci	stg	False
DEPLOY_CDK_STACK	feature	ci	prd	False
DEPLOY_CDK_STACK	fix	local	devops	False
DEPLOY_CDK_STACK	fix	local	sbx	False
DEPLOY_CDK_STACK	fix	local	tst	False
DEPLOY_CDK_STACK	fix	local	stg	False
DEPLOY_CDK_STACK	fix	local	prd	False
DEPLOY_CDK_STACK	fix	ci	devops	False
DEPLOY_CDK_STACK	fix	ci	sbx	False
DEPLOY_CDK_STACK	fix	ci	tst	False
DEPLOY_CDK_STACK	fix	ci	stg	False
DEPLOY_CDK_STACK	fix	ci	prd	False
DEPLOY_CDK_STACK	doc	local	devops	False
DEPLOY_CDK_STACK	doc	local	sbx	False
DEPLOY_CDK_STACK	doc	local	tst	False
DEPLOY_CDK_STACK	doc	local	stg	False
DEPLOY_CDK_STACK	doc	local	prd	False
DEPLOY_CDK_STACK	doc	ci	devops	False
DEPLOY_CDK_STACK	doc	ci	sbx	False
DEPLOY_CDK_STACK	doc	ci	tst	False
DEPLOY_CDK_STACK	doc	ci	stg	False
DEPLOY_CDK_STACK	doc	ci	prd	False
DEPLOY_CDK_STACK	app	local	devops	False
DEPLOY_CDK_STACK	app	local	sbx	False
DEPLOY_CDK_STACK	app	local	tst	False
DEPLOY_CDK_STACK	app	local	stg	False
DEPLOY_CDK_STACK	app	local	prd	False
DEPLOY_CDK_STACK	app	ci	devops	False
DEPLOY_CDK_STACK	app	ci	sbx	False
DEPLOY_CDK_STACK	app	ci	tst	False
DEPLOY_CDK_STACK	app	ci	stg	False
DEPLOY_CDK_STACK	app	ci	prd	False
DEPLOY_CDK_STACK	release	local	devops	False
